graph_id,n,m,edges,best_k,best_ordering,best_coloring,num_orderings,num_optimal_orderings,has_hamiltonian_path,max_degree,avg_degree,clique_number,num_deg_ge_2,num_deg_ge_3,num_deg_ge_5,num_isolated,num_components,component_sizes,density
3271,8,2,"[[2, 7], [3, 7]]",1,"[0, 1, 2, 7, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",40320,1440,0,2,0.5,2,1,0,0,5,6,"[3, 1, 1, 1, 1, 1]",0.07142857142857142
3272,5,4,"[[0, 1], [1, 2], [2, 3], [3, 4]]",1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,2,1,2,1.6,2,3,0,0,0,1,[5],0.4
3273,12,11,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",6,"[4, 8, 2, 11, 7, 0, 10, 9, 1, 5, 6, 3]","{""0"": 1, ""1"": 2, ""5"": 3, ""6"": 4, ""9"": 5, ""10"": 6, ""2"": 2, ""3"": 1, ""7"": 3, ""8"": 4, ""11"": 5, ""4"": 1}",512,93,0,11,1.8333333333333333,2,1,1,1,0,1,[12],0.16666666666666666
3274,6,5,"[[0, 4], [0, 5], [1, 5], [2, 5], [3, 5]]",2,"[0, 4, 1, 5, 2, 3]","{""5"": 1, ""0"": 1, ""1"": 2, ""2"": 2, ""4"": 2, ""3"": 1}",720,48,0,4,1.6666666666666667,2,2,1,0,0,1,[6],0.3333333333333333
3275,11,13,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10]]",3,"[10, 9, 8, 7, 6, 5, 4, 3, 0, 1, 2]","{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 3, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1, ""10"": 1}",512,3,1,4,2.3636363636363638,4,10,4,0,0,1,[11],0.23636363636363636
3276,6,3,"[[0, 1], [1, 2], [4, 5]]",1,"[0, 1, 2, 3, 4, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,24,0,2,1.0,2,1,0,0,1,3,"[3, 2, 1]",0.2
3277,7,7,"[[0, 1], [0, 6], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]",2,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""6"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2}",5040,224,1,2,2.0,2,7,0,0,0,1,[7],0.3333333333333333
3278,7,6,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]",1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,2,1,2,1.7142857142857142,2,5,0,0,0,1,[7],0.2857142857142857
3279,3,0,[],1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,6,0,0,0.0,1,0,0,0,3,3,"[1, 1, 1]",0
3280,8,15,"[[0, 1], [0, 4], [0, 5], [0, 7], [1, 2], [1, 4], [1, 5], [1, 7], [2, 4], [2, 5], [2, 7], [3, 6], [4, 5], [4, 7], [5, 7]]",4,"[0, 1, 4, 5, 7, 2, 3, 6]","{""4"": 1, ""5"": 2, ""1"": 3, ""7"": 4, ""0"": 4, ""2"": 3, ""3"": 1, ""6"": 1}",40320,192,0,5,3.75,5,6,6,4,0,2,"[6, 2]",0.5357142857142857
3281,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3282,8,0,[],1,"[0, 1, 2, 3, 4, 5, 6, 7]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",40320,40320,0,0,0.0,1,0,0,0,8,8,"[1, 1, 1, 1, 1, 1, 1, 1]",0
3283,9,18,"[[0, 2], [0, 5], [0, 6], [0, 7], [0, 8], [1, 3], [1, 4], [2, 5], [2, 6], [2, 7], [2, 8], [3, 4], [5, 6], [5, 7], [5, 8], [6, 7], [6, 8], [7, 8]]",5,"[0, 2, 5, 6, 7, 8, 1, 3, 4]","{""2"": 1, ""5"": 2, ""6"": 3, ""7"": 4, ""0"": 5, ""8"": 5, ""3"": 1, ""1"": 2, ""4"": 2}",512,15,0,5,4.0,6,9,6,6,0,2,"[6, 3]",0.5
3284,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3285,5,4,"[[0, 1], [1, 2], [2, 3], [3, 4]]",1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,2,1,2,1.6,2,3,0,0,0,1,[5],0.4
3286,10,9,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9]]",5,"[2, 4, 1, 8, 5, 0, 6, 9, 3, 7]","{""0"": 1, ""1"": 2, ""4"": 3, ""5"": 4, ""8"": 5, ""2"": 1, ""3"": 2, ""6"": 3, ""9"": 4, ""7"": 1}",512,86,0,9,1.8,2,1,1,1,0,1,[10],0.2
3287,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3288,5,2,"[[0, 1], [0, 2]]",1,"[1, 0, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,12,0,2,0.8,2,1,0,0,2,3,"[3, 1, 1]",0.2
3289,3,2,"[[0, 2], [1, 2]]",1,"[0, 2, 1]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3290,6,4,"[[0, 2], [1, 2], [2, 5], [4, 5]]",2,"[0, 1, 2, 3, 4, 5]","{""2"": 1, ""1"": 2, ""3"": 2, ""4"": 2, ""5"": 1, ""0"": 1}",720,136,0,3,1.3333333333333333,2,2,1,0,1,2,"[5, 1]",0.26666666666666666
3291,5,10,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]",4,"[0, 1, 2, 3, 4]","{""1"": 1, ""2"": 2, ""3"": 3, ""0"": 4, ""4"": 4}",120,120,1,4,4.0,5,5,5,0,0,1,[5],1.0
3292,11,28,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [1, 5], [1, 6], [1, 8], [1, 10], [2, 5], [2, 7], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [5, 6], [5, 7], [5, 9], [5, 10], [6, 9], [8, 9], [9, 10]]",6,"[7, 2, 9, 3, 5, 6, 0, 8, 10, 1, 4]","{""6"": 1, ""0"": 2, ""3"": 3, ""5"": 4, ""8"": 5, ""9"": 6, ""10"": 6, ""2"": 5, ""1"": 3, ""7"": 2, ""4"": 1}",512,3,1,10,5.090909090909091,4,11,10,7,0,1,[11],0.509090909090909
3293,6,15,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]",5,"[0, 1, 2, 3, 4, 5]","{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""0"": 5, ""5"": 5}",720,720,1,5,5.0,6,6,6,6,0,1,[6],1.0
3294,2,0,[],1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,0,0,0.0,1,0,0,0,2,2,"[1, 1]",0
3295,9,36,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 5], [4, 6], [4, 7], [4, 8], [5, 6], [5, 7], [5, 8], [6, 7], [6, 8], [7, 8]]",8,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5, ""6"": 6, ""7"": 7, ""0"": 8, ""8"": 8}",512,512,1,8,8.0,9,9,9,9,0,1,[9],1.0
3296,7,6,"[[0, 2], [0, 4], [0, 6], [1, 3], [2, 5], [3, 6]]",2,"[1, 3, 4, 0, 6, 2, 5]","{""6"": 1, ""0"": 2, ""3"": 1, ""4"": 2, ""2"": 2, ""1"": 1, ""5"": 1}",5040,180,0,3,1.7142857142857142,2,4,1,0,0,1,[7],0.2857142857142857
3297,11,16,"[[0, 1], [0, 2], [0, 3], [0, 9], [1, 2], [1, 3], [1, 9], [2, 3], [2, 8], [4, 5], [4, 10], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10]]",4,"[0, 1, 2, 9, 3, 8, 4, 5, 6, 7, 10]","{""9"": 1, ""4"": 2, ""8"": 3, ""10"": 1, ""3"": 2, ""5"": 4, ""6"": 4, ""7"": 3, ""1"": 3, ""2"": 4, ""0"": 2}",512,6,1,4,2.909090909090909,4,11,6,0,0,1,[11],0.2909090909090909
3298,3,0,[],1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,6,0,0,0.0,1,0,0,0,3,3,"[1, 1, 1]",0
3299,11,24,"[[0, 1], [1, 2], [2, 3], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [6, 7], [6, 8], [6, 9], [6, 10], [7, 8], [7, 9], [7, 10], [8, 9], [8, 10], [9, 10]]",6,"[4, 5, 6, 7, 8, 9, 10, 1, 2, 0, 3]","{""5"": 1, ""6"": 2, ""7"": 3, ""8"": 4, ""9"": 5, ""4"": 6, ""10"": 6, ""0"": 1, ""2"": 2, ""1"": 1, ""3"": 2}",512,6,0,6,4.363636363636363,7,9,7,7,0,2,"[7, 4]",0.43636363636363634
3300,7,14,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 3], [1, 4], [1, 5], [2, 4], [2, 5], [3, 4], [3, 6], [4, 6], [5, 6]]",4,"[1, 0, 3, 4, 5, 2, 6]","{""4"": 1, ""3"": 2, ""5"": 3, ""0"": 4, ""2"": 4, ""1"": 3, ""6"": 2}",5040,174,1,5,4.0,4,7,7,2,0,1,[7],0.6666666666666666
3301,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3302,8,16,"[[0, 1], [0, 2], [0, 6], [0, 7], [1, 2], [1, 3], [1, 7], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6], [5, 6], [5, 7], [6, 7]]",4,"[0, 1, 2, 6, 7, 3, 4, 5]","{""6"": 1, ""7"": 2, ""2"": 3, ""3"": 4, ""1"": 4, ""4"": 3, ""0"": 2, ""5"": 1}",40320,304,1,4,4.0,3,8,8,0,0,1,[8],0.5714285714285714
3303,11,5,"[[0, 1], [0, 2], [1, 2], [7, 8], [9, 10]]",2,"[0, 1, 2, 7, 8, 9, 10, 3, 4, 5, 6]","{""1"": 1, ""0"": 2, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1, ""10"": 1}",512,18,0,2,0.9090909090909091,3,3,0,0,4,7,"[3, 2, 2, 1, 1, 1, 1]",0.09090909090909091
3304,9,30,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 7], [0, 8], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 5], [2, 6], [2, 7], [2, 8], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 5], [4, 8], [5, 6], [5, 7], [6, 7], [6, 8], [7, 8]]",6,"[4, 0, 1, 3, 5, 8, 2, 7, 6]","{""3"": 1, ""5"": 2, ""1"": 3, ""2"": 4, ""8"": 5, ""0"": 6, ""7"": 6, ""6"": 3, ""4"": 4}",512,2,1,8,6.666666666666667,5,9,9,9,0,1,[9],0.8333333333333334
3305,9,0,[],1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",512,512,0,0,0.0,1,0,0,0,9,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0
3306,4,4,"[[0, 1], [0, 3], [1, 2], [2, 3]]",2,"[0, 1, 2, 3]","{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1}",24,16,1,2,2.0,2,4,0,0,0,1,[4],0.6666666666666666
3307,12,12,"[[0, 2], [0, 10], [0, 11], [1, 4], [1, 7], [2, 11], [3, 8], [4, 5], [6, 8], [6, 10], [7, 11], [9, 10]]",3,"[0, 2, 10, 11, 6, 9, 7, 8, 1, 3, 4, 5]","{""6"": 1, ""9"": 2, ""10"": 2, ""11"": 3, ""2"": 1, ""7"": 3, ""8"": 1, ""0"": 3, ""1"": 2, ""3"": 1, ""4"": 2, ""5"": 1}",512,6,0,3,2.0,3,9,3,0,0,1,[12],0.18181818181818182
3308,4,6,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3]]",3,"[0, 1, 2, 3]","{""1"": 1, ""2"": 2, ""0"": 3, ""3"": 3}",24,24,1,3,3.0,4,4,4,0,0,1,[4],1.0
3309,3,1,"[[0, 1]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,4,0,1,0.6666666666666666,2,0,0,0,1,2,"[2, 1]",0.3333333333333333
3310,10,9,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9]]",5,"[7, 6, 8, 5, 0, 3, 4, 1, 9, 2]","{""0"": 1, ""1"": 2, ""3"": 3, ""4"": 4, ""9"": 5, ""2"": 1, ""5"": 2, ""6"": 3, ""8"": 4, ""7"": 1}",512,103,0,9,1.8,2,1,1,1,0,1,[10],0.2
3311,3,2,"[[0, 1], [0, 2]]",1,"[1, 0, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3312,11,44,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [3, 4], [3, 6], [3, 7], [3, 8], [3, 9], [4, 5], [4, 6], [4, 8], [4, 9], [5, 8], [5, 9], [5, 10], [6, 7], [6, 8], [6, 9], [6, 10], [7, 8], [7, 10], [8, 9], [8, 10], [9, 10]]",8,"[7, 10, 8, 0, 2, 9, 6, 1, 3, 5, 4]","{""0"": 1, ""1"": 2, ""2"": 3, ""6"": 4, ""9"": 5, ""3"": 6, ""8"": 7, ""5"": 8, ""10"": 8, ""4"": 7, ""7"": 6}",512,4,1,10,8.0,7,11,11,11,0,1,[11],0.8
3313,6,0,[],1,"[0, 1, 2, 3, 4, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,720,0,0,0.0,1,0,0,0,6,6,"[1, 1, 1, 1, 1, 1]",0
3314,6,5,"[[0, 1], [1, 2], [2, 3], [2, 4], [3, 4]]",2,"[0, 1, 2, 3, 4, 5]","{""3"": 1, ""2"": 2, ""4"": 2, ""0"": 1, ""1"": 1, ""5"": 1}",720,56,0,3,1.6666666666666667,3,4,1,0,1,2,"[5, 1]",0.3333333333333333
3315,12,41,"[[0, 3], [0, 4], [0, 7], [0, 9], [0, 10], [0, 11], [1, 2], [1, 5], [1, 6], [1, 9], [1, 10], [1, 11], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [3, 4], [3, 9], [3, 10], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [5, 6], [5, 7], [5, 9], [5, 10], [6, 9], [6, 10], [7, 8], [7, 9], [7, 10], [8, 9], [8, 11], [9, 11], [10, 11]]",8,"[11, 0, 8, 7, 10, 4, 6, 9, 3, 1, 2, 5]","{""4"": 1, ""6"": 2, ""9"": 3, ""10"": 4, ""1"": 5, ""3"": 6, ""7"": 7, ""8"": 8, ""0"": 6, ""2"": 8, ""11"": 5, ""5"": 7}",512,3,1,10,6.833333333333333,5,12,12,12,0,1,[12],0.6212121212121212
3316,5,4,"[[0, 2], [0, 3], [1, 4], [2, 3]]",2,"[0, 2, 3, 1, 4]","{""2"": 1, ""0"": 2, ""3"": 2, ""1"": 1, ""4"": 1}",120,24,0,2,1.6,3,3,0,0,0,2,"[3, 2]",0.4
3317,8,6,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7]]",3,"[1, 2, 3, 4, 0, 5, 6, 7]","{""0"": 1, ""3"": 2, ""4"": 3, ""5"": 2, ""6"": 3, ""2"": 1, ""7"": 1, ""1"": 1}",40320,4320,0,6,1.5,2,1,1,1,1,2,"[7, 1]",0.21428571428571427
3318,4,3,"[[0, 1], [1, 2], [2, 3]]",1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,2,1,2,1.5,2,2,0,0,0,1,[4],0.5
3319,3,3,"[[0, 1], [0, 2], [1, 2]]",2,"[0, 1, 2]","{""1"": 1, ""0"": 2, ""2"": 2}",6,6,1,2,2.0,3,3,0,0,0,1,[3],1.0
3320,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3321,4,5,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3]]",2,"[2, 0, 1, 3]","{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1}",24,4,1,3,2.5,3,4,2,0,0,1,[4],0.8333333333333334
3322,5,4,"[[0, 2], [1, 4], [2, 4], [3, 4]]",2,"[0, 1, 2, 4, 3]","{""1"": 1, ""2"": 2, ""0"": 2, ""4"": 1, ""3"": 1}",120,32,0,3,1.6,2,2,1,0,0,1,[5],0.4
3323,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3324,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3325,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3326,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3327,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3328,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
3329,12,8,"[[0, 5], [1, 2], [1, 6], [2, 3], [2, 4], [2, 8], [3, 5], [4, 9]]",3,"[7, 0, 5, 3, 2, 1, 4, 8, 6, 9, 10, 11]","{""4"": 1, ""8"": 2, ""1"": 3, ""6"": 3, ""2"": 2, ""9"": 1, ""0"": 1, ""3"": 1, ""5"": 1, ""7"": 1, ""10"": 1, ""11"": 1}",512,23,0,4,1.3333333333333333,2,5,1,0,3,4,"[9, 1, 1, 1]",0.12121212121212122
3330,7,1,"[[0, 1]]",1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,1440,0,1,0.2857142857142857,2,0,0,0,5,6,"[2, 1, 1, 1, 1, 1]",0.047619047619047616
3331,10,9,"[[0, 1], [0, 7], [1, 9], [2, 4], [3, 8], [4, 5], [4, 6], [4, 8], [7, 8]]",3,"[2, 4, 5, 6, 8, 3, 7, 0, 1, 9]","{""5"": 1, ""6"": 2, ""8"": 3, ""3"": 1, ""4"": 3, ""7"": 2, ""0"": 1, ""1"": 1, ""2"": 1, ""9"": 1}",512,8,0,4,1.8,2,5,2,0,0,1,[10],0.2
3332,7,21,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 3], [2, 4], [2, 5], [2, 6], [3, 4], [3, 5], [3, 6], [4, 5], [4, 6], [5, 6]]",6,"[0, 1, 2, 3, 4, 5, 6]","{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5, ""0"": 6, ""6"": 6}",5040,5040,1,6,6.0,7,7,7,7,0,1,[7],1.0
3333,7,7,"[[0, 1], [0, 6], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]",2,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""6"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2}",5040,224,1,2,2.0,2,7,0,0,0,1,[7],0.3333333333333333
3334,5,0,[],1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,120,0,0,0.0,1,0,0,0,5,5,"[1, 1, 1, 1, 1]",0
3335,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3336,5,2,"[[0, 1], [3, 4]]",1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,24,0,1,0.8,2,0,0,0,1,3,"[2, 2, 1]",0.2
3337,5,2,"[[2, 3], [3, 4]]",1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,12,0,2,0.8,2,1,0,0,2,3,"[3, 1, 1]",0.2
3338,2,0,[],1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,0,0,0.0,1,0,0,0,2,2,"[1, 1]",0
3339,5,4,"[[0, 1], [1, 2], [2, 3], [3, 4]]",1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,2,1,2,1.6,2,3,0,0,0,1,[5],0.4
3340,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
3341,7,0,[],1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,5040,0,0,0.0,1,0,0,0,7,7,"[1, 1, 1, 1, 1, 1, 1]",0
3342,6,3,"[[0, 4], [2, 3], [3, 4]]",1,"[0, 4, 3, 2, 1, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,12,0,2,1.0,2,2,0,0,2,3,"[4, 1, 1]",0.2
3343,9,8,"[[0, 1], [0, 2], [0, 6], [0, 8], [2, 7], [4, 8], [5, 6], [5, 7]]",2,"[3, 4, 1, 8, 0, 6, 5, 7, 2]","{""0"": 1, ""2"": 1, ""1"": 1, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2, ""4"": 2, ""3"": 1}",512,2,0,4,1.7777777777777777,2,6,1,0,1,2,"[8, 1]",0.2222222222222222
3344,7,16,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 3], [2, 5], [2, 6], [3, 6], [4, 6], [5, 6]]",4,"[3, 2, 0, 1, 6, 5, 4]","{""1"": 1, ""0"": 2, ""6"": 3, ""2"": 4, ""5"": 4, ""3"": 3, ""4"": 2}",5040,24,1,6,4.571428571428571,4,7,7,4,0,1,[7],0.7619047619047619
3345,7,6,"[[0, 6], [1, 3], [1, 6], [2, 4], [3, 5], [4, 6]]",2,"[0, 1, 6, 3, 4, 2, 5]","{""3"": 1, ""1"": 1, ""2"": 2, ""4"": 2, ""5"": 1, ""6"": 2, ""0"": 2}",5040,180,0,3,1.7142857142857142,2,4,1,0,0,1,[7],0.2857142857142857
3346,10,18,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [1, 6], [1, 8], [2, 3], [2, 4], [2, 5], [2, 7], [4, 5], [4, 8], [5, 6], [5, 7], [7, 8], [8, 9]]",5,"[8, 9, 7, 5, 2, 4, 6, 0, 1, 3]","{""4"": 1, ""1"": 2, ""8"": 2, ""0"": 3, ""2"": 4, ""6"": 5, ""5"": 3, ""7"": 4, ""3"": 4, ""9"": 3}",512,11,1,6,3.6,3,9,8,3,0,1,[10],0.4
3347,9,8,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8]]",4,"[5, 4, 1, 2, 0, 7, 3, 8, 6]","{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 2, ""4"": 4, ""7"": 3, ""8"": 4, ""5"": 1, ""6"": 1}",512,52,0,8,1.7777777777777777,2,1,1,1,0,1,[9],0.2222222222222222
3348,12,57,"[[0, 1], [0, 3], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 10], [2, 11], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [4, 5], [4, 6], [4, 7], [4, 9], [4, 10], [4, 11], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [6, 7], [6, 9], [6, 10], [6, 11], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [10, 11]]",9,"[9, 0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 2]","{""3"": 1, ""4"": 2, ""5"": 3, ""6"": 4, ""1"": 5, ""7"": 6, ""8"": 7, ""10"": 8, ""0"": 9, ""11"": 9, ""2"": 5, ""9"": 6}",512,2,1,11,9.5,8,12,12,12,0,1,[12],0.8636363636363636
3349,12,11,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11]]",1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1, ""10"": 1, ""11"": 1}",512,1,1,2,1.8333333333333333,2,10,0,0,0,1,[12],0.16666666666666666
3350,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
