graph_id,n,m,edges,best_k,best_ordering,best_coloring,num_orderings,num_optimal_orderings,image_path,max_degree,avg_degree,clique_number,num_deg_ge_2,num_deg_ge_3,num_deg_ge_5,num_isolated,num_components,component_sizes,density
1043,8,10,"[[0, 1], [0, 3], [0, 4], [0, 6], [1, 2], [2, 3], [2, 4], [2, 6], [3, 4], [3, 6]]",3,"[1, 4, 0, 2, 3, 6, 5, 7]","{""0"": 1, ""2"": 2, ""3"": 3, ""4"": 3, ""1"": 2, ""6"": 1, ""5"": 1, ""7"": 1}",40320,96,out_dataset\three_color\graph_1043.png,4,2.5,3,6,5,0,2,3,"[6, 1, 1]",0.35714285714285715
1044,8,12,"[[0, 1], [0, 3], [0, 5], [1, 4], [2, 4], [2, 6], [3, 5], [3, 7], [4, 5], [4, 6], [4, 7], [6, 7]]",3,"[0, 1, 3, 5, 4, 2, 7, 6]","{""3"": 1, ""2"": 2, ""4"": 3, ""5"": 2, ""7"": 1, ""1"": 3, ""0"": 2, ""6"": 3}",40320,200,out_dataset\three_color\graph_1044.png,5,3.0,3,8,6,1,0,1,[8],0.42857142857142855
1045,8,9,"[[0, 7], [1, 3], [1, 6], [2, 3], [2, 5], [2, 6], [4, 5], [5, 7], [6, 7]]",2,"[0, 4, 5, 7, 2, 6, 1, 3]","{""2"": 1, ""7"": 2, ""1"": 2, ""3"": 1, ""4"": 1, ""0"": 2, ""5"": 1, ""6"": 2}",40320,32,out_dataset\two_color\graph_1045.png,3,2.25,2,6,4,0,0,1,[8],0.32142857142857145
1046,8,10,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 7], [1, 5], [1, 7], [2, 3], [3, 4], [3, 5]]",3,"[1, 4, 5, 3, 0, 2, 7, 6]","{""7"": 1, ""1"": 1, ""0"": 2, ""2"": 3, ""3"": 3, ""5"": 2, ""4"": 3, ""6"": 2}",40320,478,out_dataset\three_color\graph_1046.png,5,2.5,3,6,3,1,0,1,[8],0.35714285714285715
1047,8,9,"[[0, 2], [0, 3], [0, 6], [2, 3], [2, 5], [3, 5], [4, 6], [5, 6], [6, 7]]",3,"[0, 2, 3, 5, 1, 4, 6, 7]","{""0"": 1, ""5"": 2, ""6"": 1, ""3"": 3, ""1"": 3, ""2"": 2, ""4"": 3, ""7"": 1}",40320,800,out_dataset\three_color\graph_1047.png,4,2.25,3,5,5,0,1,2,"[7, 1]",0.32142857142857145
1048,8,9,"[[0, 5], [0, 6], [0, 7], [1, 2], [1, 7], [2, 4], [3, 4], [4, 7], [5, 7]]",2,"[3, 2, 4, 1, 7, 0, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""4"": 2, ""5"": 2, ""7"": 2, ""3"": 2, ""6"": 1}",40320,8,out_dataset\two_color\graph_1048.png,4,2.25,3,6,3,0,0,1,[8],0.32142857142857145
1049,8,10,"[[0, 1], [0, 4], [0, 5], [0, 7], [1, 4], [1, 5], [2, 4], [3, 4], [3, 7], [6, 7]]",3,"[1, 0, 5, 2, 4, 3, 6, 7]","{""0"": 1, ""7"": 1, ""2"": 2, ""4"": 3, ""5"": 2, ""1"": 3, ""3"": 2, ""6"": 3}",40320,602,out_dataset\three_color\graph_1049.png,4,2.5,3,6,4,0,0,1,[8],0.35714285714285715
1050,8,11,"[[0, 1], [0, 5], [0, 7], [1, 3], [1, 5], [2, 4], [2, 7], [3, 4], [4, 7], [5, 6], [6, 7]]",3,"[0, 1, 5, 3, 4, 6, 7, 2]","{""7"": 1, ""0"": 1, ""5"": 2, ""6"": 2, ""3"": 3, ""4"": 3, ""1"": 3, ""2"": 3}",40320,462,out_dataset\three_color\graph_1050.png,4,2.75,3,8,5,0,0,1,[8],0.39285714285714285
1051,8,10,"[[0, 2], [0, 4], [1, 4], [1, 5], [1, 6], [2, 4], [3, 6], [4, 7], [5, 6], [5, 7]]",2,"[0, 2, 4, 7, 1, 5, 6, 3]","{""1"": 1, ""5"": 2, ""7"": 2, ""4"": 1, ""2"": 2, ""0"": 1, ""6"": 1, ""3"": 1}",40320,8,out_dataset\two_color\graph_1051.png,4,2.5,3,7,4,0,0,1,[8],0.35714285714285715
1052,8,12,"[[0, 2], [0, 4], [0, 6], [1, 2], [1, 3], [1, 4], [1, 6], [2, 4], [2, 6], [3, 4], [3, 7], [6, 7]]",3,"[0, 2, 4, 6, 1, 3, 5, 7]","{""6"": 1, ""1"": 2, ""3"": 3, ""4"": 3, ""2"": 2, ""5"": 2, ""7"": 1, ""0"": 1}",40320,20,out_dataset\three_color\graph_1052.png,4,3.0,3,7,6,0,1,2,"[7, 1]",0.42857142857142855
1053,8,10,"[[0, 3], [0, 4], [0, 6], [0, 7], [1, 5], [1, 7], [2, 3], [3, 4], [4, 5], [6, 7]]",3,"[1, 2, 5, 3, 4, 0, 6, 7]","{""1"": 1, ""7"": 1, ""0"": 2, ""3"": 2, ""4"": 3, ""5"": 3, ""2"": 2, ""6"": 3}",40320,736,out_dataset\three_color\graph_1053.png,4,2.5,3,7,4,0,0,1,[8],0.35714285714285715
1054,8,11,"[[0, 1], [0, 6], [0, 7], [1, 2], [1, 6], [2, 3], [2, 6], [3, 4], [3, 7], [4, 5], [4, 7]]",3,"[0, 1, 6, 2, 3, 4, 7, 5]","{""7"": 1, ""0"": 1, ""6"": 2, ""1"": 3, ""2"": 3, ""3"": 2, ""4"": 3, ""5"": 2}",40320,584,out_dataset\three_color\graph_1054.png,3,2.75,3,7,7,0,0,1,[8],0.39285714285714285
1055,8,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [1, 7], [2, 5], [3, 5], [3, 7], [4, 6], [4, 7], [5, 6], [5, 7]]",3,"[1, 3, 7, 0, 5, 4, 6, 2]","{""0"": 1, ""4"": 2, ""5"": 3, ""7"": 2, ""3"": 3, ""6"": 1, ""1"": 1, ""2"": 3}",40320,16,out_dataset\three_color\graph_1055.png,5,3.0,3,7,5,1,0,1,[8],0.42857142857142855
1056,8,7,"[[0, 3], [0, 4], [1, 2], [1, 4], [2, 3], [2, 6], [4, 5]]",2,"[5, 0, 4, 1, 2, 3, 6, 7]","{""0"": 1, ""3"": 1, ""1"": 2, ""2"": 2, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 1}",40320,96,out_dataset\two_color\graph_1056.png,3,1.75,2,5,2,0,1,2,"[7, 1]",0.25
1057,8,11,"[[0, 1], [0, 2], [0, 4], [1, 3], [1, 5], [1, 6], [2, 4], [2, 5], [3, 7], [4, 7], [5, 7]]",3,"[0, 2, 4, 5, 1, 7, 3, 6]","{""1"": 1, ""4"": 2, ""5"": 3, ""7"": 2, ""0"": 1, ""2"": 3, ""3"": 3, ""6"": 1}",40320,132,out_dataset\three_color\graph_1057.png,4,2.75,3,7,6,0,0,1,[8],0.39285714285714285
1058,8,14,"[[0, 1], [0, 4], [0, 5], [1, 3], [1, 5], [2, 3], [2, 4], [2, 7], [3, 4], [3, 5], [3, 7], [4, 5], [5, 6], [6, 7]]",3,"[0, 1, 4, 5, 3, 2, 6, 7]","{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 3, ""1"": 2, ""6"": 3, ""0"": 3, ""7"": 2}",40320,18,out_dataset\three_color\graph_1058.png,5,3.5,3,8,7,2,0,1,[8],0.5
1059,8,9,"[[0, 1], [0, 4], [1, 3], [1, 4], [1, 5], [1, 6], [2, 4], [3, 7], [4, 5]]",3,"[0, 2, 4, 1, 3, 5, 6, 7]","{""1"": 1, ""3"": 2, ""4"": 3, ""5"": 3, ""2"": 2, ""6"": 1, ""0"": 1, ""7"": 2}",40320,1096,out_dataset\three_color\graph_1059.png,5,2.25,3,5,2,1,0,1,[8],0.32142857142857145
1060,8,7,"[[0, 1], [0, 7], [1, 2], [2, 3], [3, 7], [4, 6], [5, 6]]",2,"[0, 1, 2, 3, 7, 4, 5, 6]","{""0"": 1, ""7"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""5"": 1, ""4"": 2, ""6"": 2}",40320,480,out_dataset\two_color\graph_1060.png,2,1.75,2,6,0,0,0,2,"[5, 3]",0.25
1061,8,7,"[[0, 5], [0, 6], [0, 7], [1, 4], [3, 7], [4, 6], [5, 7]]",2,"[1, 2, 3, 4, 6, 0, 7, 5]","{""3"": 1, ""7"": 1, ""4"": 2, ""0"": 2, ""1"": 2, ""2"": 1, ""6"": 2, ""5"": 2}",40320,272,out_dataset\two_color\graph_1061.png,3,1.75,3,5,2,0,1,2,"[7, 1]",0.25
1062,8,6,"[[0, 2], [0, 3], [0, 4], [1, 5], [2, 4], [2, 7]]",2,"[1, 3, 5, 0, 2, 4, 6, 7]","{""2"": 1, ""0"": 2, ""4"": 2, ""5"": 1, ""3"": 2, ""6"": 2, ""7"": 1, ""1"": 1}",40320,672,out_dataset\two_color\graph_1062.png,3,1.5,3,3,2,0,1,3,"[5, 2, 1]",0.21428571428571427
1063,8,10,"[[0, 1], [0, 3], [0, 5], [1, 3], [1, 5], [2, 3], [2, 4], [3, 4], [4, 5], [4, 7]]",3,"[0, 1, 3, 5, 2, 4, 6, 7]","{""3"": 1, ""5"": 2, ""1"": 3, ""2"": 3, ""4"": 1, ""0"": 2, ""6"": 2, ""7"": 1}",40320,372,out_dataset\three_color\graph_1063.png,4,2.5,3,6,5,0,1,2,"[7, 1]",0.35714285714285715
1064,8,14,"[[0, 7], [1, 3], [1, 4], [1, 5], [1, 6], [2, 4], [2, 5], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6], [4, 7], [6, 7]]",4,"[0, 2, 4, 1, 7, 5, 6, 3]","{""1"": 1, ""7"": 2, ""4"": 3, ""5"": 4, ""2"": 4, ""6"": 3, ""0"": 2, ""3"": 1}",40320,698,out_dataset\other_color\graph_1064.png,5,3.5,3,7,7,1,0,1,[8],0.5
1065,8,9,"[[0, 1], [0, 2], [0, 3], [1, 4], [2, 4], [2, 5], [2, 7], [3, 4], [4, 5]]",3,"[0, 1, 3, 2, 4, 5, 6, 7]","{""2"": 1, ""3"": 2, ""4"": 3, ""1"": 3, ""5"": 2, ""7"": 1, ""0"": 1, ""6"": 2}",40320,836,out_dataset\three_color\graph_1065.png,4,2.25,3,6,3,0,1,2,"[7, 1]",0.32142857142857145
1066,8,13,"[[0, 3], [0, 4], [1, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [3, 6], [4, 5], [4, 6], [5, 6], [5, 7]]",3,"[0, 1, 3, 4, 2, 6, 5, 7]","{""2"": 1, ""3"": 2, ""4"": 3, ""6"": 2, ""1"": 1, ""5"": 3, ""0"": 3, ""7"": 1}",40320,22,out_dataset\three_color\graph_1066.png,6,3.25,4,7,5,1,0,1,[8],0.4642857142857143
1067,8,15,"[[0, 1], [0, 2], [0, 4], [0, 5], [1, 3], [1, 5], [2, 4], [2, 5], [2, 7], [3, 5], [3, 6], [4, 5], [4, 7], [5, 6], [5, 7]]",4,"[0, 1, 2, 4, 5, 3, 7, 6]","{""4"": 1, ""2"": 2, ""3"": 3, ""5"": 4, ""1"": 3, ""7"": 2, ""0"": 4, ""6"": 1}",40320,668,out_dataset\other_color\graph_1067.png,7,3.75,4,8,7,1,0,1,[8],0.5357142857142857
1068,8,10,"[[0, 2], [0, 3], [1, 7], [2, 5], [2, 7], [3, 5], [3, 7], [4, 6], [4, 7], [5, 6]]",3,"[0, 1, 2, 3, 7, 4, 5, 6]","{""2"": 1, ""3"": 2, ""5"": 1, ""1"": 3, ""4"": 3, ""7"": 3, ""0"": 2, ""6"": 2}",40320,396,out_dataset\three_color\graph_1068.png,4,2.5,2,7,4,0,0,1,[8],0.35714285714285715
1069,8,10,"[[0, 2], [0, 3], [0, 5], [0, 7], [1, 3], [1, 4], [1, 6], [2, 5], [3, 4], [3, 5]]",2,"[6, 1, 4, 3, 5, 0, 2, 7]","{""0"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""1"": 1, ""7"": 1, ""6"": 1}",40320,4,out_dataset\two_color\graph_1069.png,4,2.5,3,6,4,0,0,1,[8],0.35714285714285715
1070,8,17,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 6], [0, 7], [1, 2], [1, 3], [2, 3], [2, 4], [3, 5], [3, 6], [4, 5], [4, 6], [4, 7], [5, 6], [5, 7]]",4,"[1, 2, 0, 3, 4, 6, 5, 7]","{""0"": 1, ""3"": 2, ""4"": 3, ""6"": 4, ""5"": 2, ""7"": 1, ""2"": 3, ""1"": 2}",40320,138,out_dataset\other_color\graph_1070.png,6,4.25,4,8,8,3,0,1,[8],0.6071428571428571
1071,8,8,"[[0, 2], [0, 3], [0, 5], [3, 4], [3, 6], [3, 7], [4, 7], [6, 7]]",2,"[1, 2, 0, 5, 4, 3, 7, 6]","{""3"": 1, ""0"": 1, ""4"": 2, ""5"": 2, ""7"": 2, ""6"": 1, ""1"": 1, ""2"": 1}",40320,64,out_dataset\two_color\graph_1071.png,4,2.0,3,5,3,0,1,2,"[7, 1]",0.2857142857142857
1072,8,11,"[[0, 4], [0, 5], [0, 7], [1, 2], [1, 4], [2, 3], [2, 4], [2, 7], [3, 6], [4, 6], [4, 7]]",3,"[0, 5, 1, 4, 2, 7, 3, 6]","{""4"": 1, ""7"": 2, ""0"": 2, ""2"": 3, ""1"": 3, ""3"": 3, ""5"": 3, ""6"": 1}",40320,226,out_dataset\three_color\graph_1072.png,5,2.75,3,7,4,1,0,1,[8],0.39285714285714285
1073,8,11,"[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [1, 7], [2, 7], [3, 5], [3, 7], [4, 6], [5, 7]]",3,"[0, 2, 1, 3, 7, 4, 5, 6]","{""1"": 1, ""3"": 2, ""7"": 3, ""2"": 3, ""4"": 1, ""5"": 2, ""0"": 2, ""6"": 1}",40320,196,out_dataset\three_color\graph_1073.png,4,2.75,3,7,4,0,0,1,[8],0.39285714285714285
1074,8,7,"[[1, 2], [1, 6], [2, 7], [3, 4], [3, 5], [4, 5], [5, 6]]",2,"[0, 1, 2, 6, 7, 3, 5, 4]","{""5"": 1, ""6"": 1, ""2"": 2, ""3"": 2, ""7"": 2, ""1"": 1, ""4"": 2, ""0"": 1}",40320,360,out_dataset\two_color\graph_1074.png,3,1.75,3,6,1,0,1,2,"[7, 1]",0.25
1075,8,11,"[[0, 2], [0, 3], [0, 7], [1, 4], [2, 3], [2, 5], [3, 4], [3, 7], [4, 5], [4, 7], [5, 6]]",3,"[0, 2, 3, 5, 7, 4, 1, 6]","{""5"": 1, ""7"": 2, ""3"": 3, ""0"": 2, ""2"": 1, ""4"": 3, ""6"": 1, ""1"": 2}",40320,184,out_dataset\three_color\graph_1075.png,4,2.75,3,6,6,0,0,1,[8],0.39285714285714285
1076,8,13,"[[0, 2], [0, 4], [1, 2], [1, 5], [2, 4], [2, 5], [2, 6], [3, 4], [3, 5], [4, 5], [4, 6], [5, 7], [6, 7]]",3,"[0, 1, 2, 4, 5, 6, 3, 7]","{""2"": 1, ""4"": 2, ""5"": 3, ""6"": 1, ""1"": 3, ""3"": 2, ""0"": 2, ""7"": 3}",40320,8,out_dataset\three_color\graph_1076.png,5,3.25,3,8,4,3,0,1,[8],0.4642857142857143
1077,8,8,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 6], [1, 2], [1, 5], [4, 5]]",3,"[1, 2, 5, 0, 3, 4, 6, 7]","{""0"": 1, ""3"": 2, ""5"": 3, ""2"": 2, ""4"": 3, ""1"": 1, ""6"": 1, ""7"": 1}",40320,1904,out_dataset\three_color\graph_1077.png,5,2.0,3,5,2,1,1,2,"[7, 1]",0.2857142857142857
1078,8,16,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 2], [1, 5], [1, 7], [2, 3], [3, 4], [3, 5], [4, 5], [4, 6], [4, 7], [5, 6]]",4,"[1, 2, 7, 0, 3, 4, 5, 6]","{""0"": 1, ""3"": 2, ""5"": 3, ""1"": 3, ""4"": 4, ""7"": 4, ""2"": 2, ""6"": 1}",40320,258,out_dataset\other_color\graph_1078.png,6,4.0,4,8,7,3,0,1,[8],0.5714285714285714
1079,8,7,"[[2, 4], [2, 5], [2, 7], [3, 4], [4, 6], [5, 7], [6, 7]]",2,"[0, 1, 3, 4, 6, 2, 7, 5]","{""2"": 1, ""6"": 2, ""7"": 2, ""4"": 1, ""5"": 1, ""0"": 1, ""1"": 1, ""3"": 1}",40320,96,out_dataset\two_color\graph_1079.png,3,1.75,3,5,3,0,2,3,"[6, 1, 1]",0.25
1080,8,12,"[[0, 2], [0, 3], [0, 6], [1, 3], [1, 5], [1, 6], [1, 7], [2, 6], [2, 7], [4, 5], [5, 6], [5, 7]]",3,"[0, 2, 3, 1, 6, 7, 5, 4]","{""6"": 1, ""1"": 2, ""2"": 3, ""3"": 2, ""7"": 3, ""0"": 1, ""5"": 2, ""4"": 1}",40320,40,out_dataset\three_color\graph_1080.png,4,3.0,3,7,6,0,0,1,[8],0.42857142857142855
1081,8,7,"[[0, 6], [1, 2], [1, 5], [1, 7], [2, 4], [2, 6], [3, 6]]",2,"[0, 3, 6, 2, 4, 1, 5, 7]","{""1"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""0"": 2, ""2"": 1, ""6"": 2, ""7"": 1}",40320,192,out_dataset\two_color\graph_1081.png,3,1.75,2,3,3,0,0,1,[8],0.25
1082,8,7,"[[0, 2], [1, 3], [2, 3], [2, 7], [3, 7], [4, 7], [6, 7]]",2,"[0, 1, 2, 3, 7, 4, 5, 6]","{""7"": 1, ""3"": 2, ""2"": 1, ""1"": 2, ""4"": 2, ""5"": 2, ""6"": 1, ""0"": 1}",40320,128,out_dataset\two_color\graph_1082.png,4,1.75,3,3,3,0,1,2,"[7, 1]",0.25
1083,8,8,"[[1, 2], [2, 3], [2, 5], [2, 6], [3, 4], [3, 5], [4, 7], [5, 7]]",2,"[0, 1, 6, 2, 3, 5, 4, 7]","{""2"": 1, ""3"": 2, ""5"": 1, ""4"": 2, ""6"": 2, ""1"": 1, ""7"": 1, ""0"": 1}",40320,48,out_dataset\two_color\graph_1083.png,4,2.0,3,5,3,0,1,2,"[7, 1]",0.2857142857142857
1084,8,16,"[[0, 3], [0, 7], [1, 2], [1, 3], [1, 4], [1, 5], [1, 7], [2, 3], [2, 6], [3, 4], [3, 6], [3, 7], [4, 5], [4, 7], [5, 6], [5, 7]]",4,"[0, 2, 3, 1, 6, 7, 4, 5]","{""1"": 1, ""6"": 2, ""7"": 3, ""3"": 4, ""0"": 3, ""2"": 2, ""4"": 4, ""5"": 1}",40320,236,out_dataset\other_color\graph_1084.png,6,4.0,4,8,7,3,0,1,[8],0.5714285714285714
1085,8,11,"[[0, 1], [0, 3], [0, 6], [1, 2], [1, 4], [1, 5], [2, 5], [3, 6], [3, 7], [5, 7], [6, 7]]",3,"[0, 3, 6, 7, 1, 2, 5, 4]","{""1"": 1, ""2"": 2, ""6"": 2, ""7"": 3, ""0"": 1, ""3"": 3, ""5"": 3, ""4"": 1}",40320,452,out_dataset\three_color\graph_1085.png,4,2.75,3,7,6,0,0,1,[8],0.39285714285714285
1086,8,10,"[[0, 2], [0, 3], [0, 7], [1, 2], [1, 4], [1, 5], [1, 6], [2, 5], [3, 7], [5, 6]]",2,"[3, 0, 7, 2, 5, 1, 6, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""5"": 2, ""6"": 2, ""7"": 2, ""3"": 2, ""4"": 1}",40320,16,out_dataset\two_color\graph_1086.png,4,2.5,3,7,4,0,0,1,[8],0.35714285714285715
1087,8,8,"[[0, 1], [0, 3], [1, 5], [1, 6], [2, 3], [2, 5], [5, 6], [5, 7]]",2,"[0, 3, 2, 1, 5, 6, 4, 7]","{""1"": 1, ""5"": 2, ""0"": 1, ""2"": 2, ""3"": 2, ""4"": 1, ""6"": 1, ""7"": 2}",40320,24,out_dataset\two_color\graph_1087.png,4,2.0,3,6,2,0,1,2,"[7, 1]",0.2857142857142857
1088,8,11,"[[0, 2], [0, 3], [0, 5], [0, 6], [1, 2], [1, 7], [2, 6], [3, 4], [3, 5], [3, 6], [5, 7]]",3,"[1, 2, 6, 0, 3, 5, 4, 7]","{""1"": 1, ""7"": 1, ""0"": 2, ""3"": 3, ""5"": 2, ""6"": 3, ""2"": 2, ""4"": 3}",40320,242,out_dataset\three_color\graph_1088.png,4,2.75,3,7,5,0,0,1,[8],0.39285714285714285
1089,8,10,"[[0, 2], [0, 6], [0, 7], [1, 4], [2, 5], [3, 5], [3, 6], [4, 5], [5, 7], [6, 7]]",3,"[0, 2, 6, 5, 7, 1, 3, 4]","{""5"": 1, ""6"": 2, ""7"": 3, ""1"": 3, ""3"": 2, ""0"": 3, ""2"": 1, ""4"": 1}",40320,500,out_dataset\three_color\graph_1089.png,4,2.5,3,7,4,0,0,1,[8],0.35714285714285715
1090,8,11,"[[0, 3], [0, 6], [1, 3], [1, 4], [3, 5], [3, 6], [4, 5], [4, 6], [4, 7], [5, 6], [6, 7]]",3,"[0, 1, 3, 4, 6, 5, 2, 7]","{""6"": 1, ""4"": 2, ""3"": 3, ""0"": 1, ""1"": 2, ""2"": 3, ""5"": 3, ""7"": 2}",40320,176,out_dataset\three_color\graph_1090.png,5,2.75,3,7,4,1,1,2,"[7, 1]",0.39285714285714285
1091,8,8,"[[0, 4], [0, 7], [1, 3], [1, 5], [2, 5], [2, 7], [3, 4], [3, 5]]",2,"[0, 4, 7, 2, 3, 5, 1, 6]","{""3"": 1, ""4"": 1, ""2"": 2, ""5"": 2, ""7"": 2, ""0"": 2, ""1"": 1, ""6"": 1}",40320,64,out_dataset\two_color\graph_1091.png,3,2.0,3,7,2,0,1,2,"[7, 1]",0.2857142857142857
1092,8,13,"[[0, 1], [0, 2], [0, 6], [0, 7], [1, 6], [1, 7], [2, 5], [3, 5], [3, 6], [4, 5], [4, 6], [5, 7], [6, 7]]",4,"[0, 1, 2, 5, 6, 7, 3, 4]","{""6"": 1, ""7"": 2, ""1"": 3, ""5"": 4, ""0"": 2, ""2"": 4, ""3"": 3, ""4"": 4}",40320,1816,out_dataset\other_color\graph_1092.png,5,3.25,4,8,5,1,0,1,[8],0.4642857142857143
1093,8,6,"[[0, 5], [2, 5], [2, 7], [3, 5], [3, 6], [5, 7]]",2,"[0, 1, 2, 5, 7, 3, 4, 6]","{""5"": 1, ""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1, ""4"": 2, ""7"": 2, ""6"": 1}",40320,424,out_dataset\two_color\graph_1093.png,4,1.5,3,4,1,0,2,3,"[6, 1, 1]",0.21428571428571427
1094,8,17,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 7], [1, 3], [1, 4], [1, 7], [2, 4], [2, 7], [3, 5], [3, 6], [4, 5], [4, 6], [4, 7], [5, 7], [6, 7]]",4,"[1, 5, 3, 4, 7, 0, 6, 2]","{""4"": 1, ""7"": 2, ""0"": 3, ""3"": 4, ""5"": 3, ""6"": 4, ""1"": 2, ""2"": 1}",40320,24,out_dataset\other_color\graph_1094.png,6,4.25,4,8,8,3,0,1,[8],0.6071428571428571
1095,8,13,"[[0, 1], [0, 2], [0, 5], [0, 6], [1, 2], [1, 6], [2, 3], [2, 5], [3, 4], [3, 5], [4, 6], [4, 7], [5, 6]]",3,"[1, 0, 2, 6, 5, 3, 4, 7]","{""2"": 1, ""5"": 2, ""6"": 3, ""0"": 2, ""3"": 1, ""1"": 3, ""4"": 3, ""7"": 1}",40320,12,out_dataset\three_color\graph_1095.png,4,3.25,3,7,7,0,0,1,[8],0.4642857142857143
1096,8,7,"[[0, 4], [0, 5], [1, 6], [2, 4], [2, 7], [3, 4], [6, 7]]",2,"[0, 5, 1, 6, 7, 2, 4, 3]","{""0"": 1, ""4"": 1, ""1"": 2, ""2"": 2, ""5"": 2, ""6"": 2, ""7"": 2, ""3"": 1}",40320,396,out_dataset\two_color\graph_1096.png,3,1.75,2,5,1,0,0,1,[8],0.25
1097,8,9,"[[0, 4], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [3, 5], [3, 6], [6, 7]]",2,"[0, 2, 4, 3, 5, 1, 6, 7]","{""3"": 1, ""6"": 1, ""1"": 2, ""2"": 1, ""4"": 2, ""5"": 2, ""0"": 2, ""7"": 2}",40320,16,out_dataset\two_color\graph_1097.png,4,2.25,3,6,3,0,0,1,[8],0.32142857142857145
1098,8,10,"[[0, 1], [0, 5], [0, 6], [1, 3], [1, 6], [1, 7], [3, 5], [3, 7], [4, 5], [5, 7]]",3,"[0, 6, 1, 3, 5, 7, 2, 4]","{""5"": 1, ""1"": 2, ""3"": 3, ""0"": 1, ""6"": 3, ""7"": 2, ""2"": 2, ""4"": 1}",40320,256,out_dataset\three_color\graph_1098.png,4,2.5,3,6,5,0,1,2,"[7, 1]",0.35714285714285715
1099,8,11,"[[0, 1], [0, 5], [1, 2], [1, 3], [1, 7], [2, 3], [2, 7], [3, 4], [3, 6], [3, 7], [6, 7]]",3,"[0, 4, 5, 1, 2, 3, 7, 6]","{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 3, ""5"": 2, ""7"": 1, ""0"": 1, ""6"": 2}",40320,210,out_dataset\three_color\graph_1099.png,5,2.75,4,6,4,1,0,1,[8],0.39285714285714285
1100,8,12,"[[0, 3], [0, 4], [0, 6], [2, 3], [2, 4], [2, 5], [2, 6], [3, 5], [3, 6], [3, 7], [5, 7], [6, 7]]",3,"[0, 4, 2, 3, 6, 5, 7, 1]","{""3"": 1, ""6"": 2, ""0"": 2, ""2"": 3, ""4"": 3, ""5"": 3, ""7"": 1, ""1"": 1}",40320,60,out_dataset\three_color\graph_1100.png,5,3.0,3,7,6,1,1,2,"[7, 1]",0.42857142857142855
1101,8,12,"[[0, 1], [0, 2], [0, 4], [1, 3], [2, 4], [2, 5], [2, 7], [3, 4], [3, 7], [4, 6], [5, 6], [6, 7]]",3,"[0, 1, 3, 2, 4, 6, 7, 5]","{""2"": 1, ""4"": 2, ""3"": 3, ""6"": 2, ""7"": 3, ""0"": 2, ""1"": 3, ""5"": 1}",40320,80,out_dataset\three_color\graph_1101.png,4,3.0,3,8,6,0,0,1,[8],0.42857142857142855
1102,8,15,"[[0, 1], [0, 4], [0, 5], [0, 6], [1, 3], [1, 4], [1, 5], [1, 7], [2, 3], [2, 5], [2, 6], [3, 4], [3, 6], [4, 5], [6, 7]]",4,"[0, 4, 1, 5, 2, 3, 6, 7]","{""1"": 1, ""2"": 2, ""3"": 3, ""5"": 2, ""6"": 4, ""0"": 4, ""4"": 3, ""7"": 1}",40320,418,out_dataset\other_color\graph_1102.png,5,3.75,4,8,7,1,0,1,[8],0.5357142857142857
1103,8,17,"[[0, 2], [0, 5], [0, 6], [1, 2], [1, 3], [1, 6], [2, 3], [2, 4], [2, 6], [3, 4], [3, 5], [3, 7], [4, 5], [4, 6], [5, 6], [5, 7], [6, 7]]",4,"[0, 1, 2, 5, 6, 3, 4, 7]","{""5"": 1, ""6"": 2, ""2"": 3, ""3"": 4, ""1"": 4, ""4"": 3, ""0"": 2, ""7"": 1}",40320,68,out_dataset\other_color\graph_1103.png,6,4.25,3,8,8,4,0,1,[8],0.6071428571428571
1104,8,9,"[[0, 2], [0, 3], [0, 4], [2, 4], [3, 5], [3, 6], [4, 6], [4, 7], [5, 6]]",2,"[1, 5, 3, 6, 0, 4, 2, 7]","{""0"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""6"": 2, ""5"": 2, ""7"": 2, ""1"": 1}",40320,12,out_dataset\two_color\graph_1104.png,4,2.25,3,6,4,0,1,2,"[7, 1]",0.32142857142857145
